age,income,employment_type,loan_amount,tenure_months,emi,credit_history_months,active_loans,past_delinquency,new_device_flag,kyc_mismatch,recent_txn_velocity,emi_income_ratio,loan_income_ratio,default
32,35988,self-employed,38032,6,7160,20,4,0,1,1,9,0.19897004039830557,1.0567729860167325,1
47,35878,self-employed,56891,6,10101,11,4,0,0,0,29,0.28153413917761844,1.585657763435768,1
38,13388,salaried,79061,6,13291,41,0,1,0,0,10,0.9927644915262567,5.905210698934338,1
56,53401,salaried,47242,9,5643,51,0,1,0,0,36,0.10568932313515561,0.8846611160102075,0
47,43171,salaried,64059,6,11252,37,0,0,0,0,34,0.2606455806904064,1.4838129311007366,0
29,51655,salaried,85023,9,9859,9,1,0,0,0,27,0.19087051327965235,1.6459593560605097,0
59,10000,self-employed,47651,6,8382,55,3,0,0,0,49,0.8382349966501672,4.7651,1
21,39293,self-employed,85550,12,7723,34,3,1,0,0,16,0.19655783543559288,2.1772063006998317,1
27,27161,self-employed,54994,12,4729,3,0,1,0,0,26,0.17414124310696025,2.0246834064409187,1
46,62520,student,63576,12,5667,8,3,0,1,0,35,0.09064345296560626,1.0168834779263303,0
27,49213,salaried,8153,3,3168,13,0,0,0,0,37,0.06438468110254102,0.16566675400809794,0
27,43513,self-employed,18810,12,1970,38,3,0,0,0,7,0.045282999814083284,0.432279327777428,0
28,33521,self-employed,79448,12,6936,49,4,0,1,1,40,0.206927457372447,2.370095971467123,1
36,45958,salaried,5664,9,1367,14,3,0,0,0,33,0.029758419182175234,0.12324262669313756,0
23,26077,self-employed,53488,12,4868,36,3,0,0,0,15,0.1867138514549496,2.051139236024227,1
30,38504,salaried,85141,6,15089,35,2,0,0,0,34,0.3918986661912965,2.2112179287838636,1
27,31324,salaried,71004,9,8505,34,2,0,0,0,30,0.2715428413716068,2.266720569785754,1
41,73997,salaried,74898,12,6376,5,2,1,0,0,38,0.0861762608408314,1.0121714526029004,0
57,62049,salaried,43574,12,4258,14,4,0,1,0,21,0.06862327771398886,0.70224899794423,0
51,55945,salaried,31627,9,3734,9,1,1,0,0,44,0.06674490100230793,0.5653158878943834,0
43,17645,salaried,57146,3,19736,20,3,0,0,0,38,1.1185101035663332,3.2385897505614616,1
47,52962,self-employed,48624,3,16642,1,4,0,0,0,45,0.31423978067330377,0.9180860340085647,0
42,42815,salaried,68777,9,8283,20,1,0,0,0,47,0.19347476225936658,1.606376265229076,0
59,58351,salaried,80025,3,27126,29,0,1,0,0,14,0.46487513857795365,1.3714205900745353,1
47,44835,salaried,84355,12,7244,49,4,0,0,0,10,0.16157016794827941,1.8814153452928817,0
24,39899,self-employed,87450,3,29344,57,2,1,0,0,43,0.7354630250013606,2.191771345474207,1
44,43506,salaried,37721,9,4793,46,0,0,1,0,6,0.11017153568852824,0.8670146006293771,0
43,12915,salaried,61462,3,20690,33,2,0,0,0,31,1.6019891498598335,4.758777981697516,1
39,28488,self-employed,43474,9,5351,45,3,1,0,0,26,0.18783173640036813,1.5259951174025492,1
23,45600,salaried,61098,6,10584,31,2,1,0,0,44,0.2321160917959938,1.3398674490449363,1
47,57090,self-employed,30123,9,4214,15,2,0,0,0,34,0.07382049471273665,0.5276329392955509,0
23,31742,salaried,71292,6,12492,49,1,0,0,0,17,0.39355549388012395,2.2459405558696757,1
48,39387,salaried,75897,6,12745,14,4,0,0,0,3,0.3235962823123069,1.926911720660017,1
37,15985,self-employed,10263,6,2303,15,0,0,0,0,33,0.14412038206676447,0.6420348600734014,0
51,61889,student,99379,12,8621,56,1,0,1,0,20,0.13930172419567566,1.6057447474565147,1
30,56706,self-employed,83566,3,28487,8,3,1,0,0,22,0.5023721920790365,1.473667942407496,1
42,49781,salaried,39091,12,4107,8,3,0,1,0,33,0.08251776861302748,0.7852509296930605,0
50,46102,salaried,63275,9,7570,30,1,0,0,0,4,0.16421195812152053,1.3724973452864395,0
41,63288,salaried,71973,9,8294,47,3,1,0,0,31,0.13106061379528142,1.1372255663110364,1
56,27924,self-employed,61335,3,20529,16,0,0,0,0,42,0.7351811798709464,2.196431947184308,1
43,26302,salaried,58071,12,5314,9,4,0,0,0,4,0.2020355970019893,2.207806511182239,1
58,55922,student,54747,9,6739,57,0,0,0,1,14,0.12052148286397317,0.9789746425204575,0
32,54914,salaried,83856,12,7586,35,4,1,1,0,45,0.13815347996612334,1.5270227988491036,1
45,22097,salaried,37892,9,4705,1,2,1,0,0,5,0.21292689459070352,1.7147589758163284,1
40,32029,salaried,33717,9,3871,30,3,0,0,0,31,0.1208644779496747,1.0526824602889409,0
27,65336,self-employed,10854,12,1095,37,4,0,0,1,17,0.01676108230175766,0.16612486307779606,0
49,46175,salaried,82227,3,27878,37,3,0,0,0,37,0.6037576275938716,1.7807684315974022,0
49,51807,salaried,18121,9,2526,49,2,1,0,0,32,0.04876999709804379,0.34977613305246175,0
33,22614,self-employed,5633,3,2515,20,4,0,0,1,36,0.11125092161930861,0.2490901569440252,0
23,49849,salaried,88441,12,7852,25,0,0,0,0,21,0.1575243993974107,1.7741542478093544,1
22,18706,salaried,96577,6,16655,3,4,0,1,0,25,0.890334732721712,5.162646921939988,1
36,10302,salaried,90314,12,8172,34,1,0,0,1,43,0.7932516132026469,8.7660690463906,1
50,50902,student,39651,12,3912,7,4,1,0,0,11,0.07685387120372612,0.7789619276053962,0
58,61516,student,93906,3,31223,26,0,1,1,0,5,0.5075655692536438,1.5265128701406818,1
26,36193,salaried,21969,9,2774,3,2,0,0,1,13,0.07665023948579076,0.6069923250711239,0
27,31801,salaried,59355,3,20152,20,1,0,0,0,43,0.6337021739620666,1.8664073231590186,1
25,65662,self-employed,46566,6,8355,16,4,0,1,0,31,0.12725590007375936,0.7091694194080315,0
27,37078,self-employed,84796,9,9867,9,3,1,1,0,15,0.26611900360585716,2.2869472326080196,1
54,39013,salaried,70964,9,8342,9,0,0,0,0,3,0.21383640472771215,1.8189615420578333,1
52,65409,salaried,40247,6,6872,32,4,1,1,0,26,0.1050659206097935,0.615309505957315,1
33,34696,self-employed,35451,3,12512,39,3,0,0,0,19,0.3606384870862607,1.021753724920021,0
50,30189,student,87550,6,15266,37,4,1,1,0,23,0.5057030102715249,2.900006658140413,1
45,52232,self-employed,6105,9,958,14,2,0,0,1,20,0.018352716948739734,0.11688097604599533,0
41,29322,salaried,46995,6,8159,49,3,0,0,0,36,0.2782784307516541,1.6027128871604608,0
41,37830,self-employed,98110,9,11241,3,1,1,0,0,22,0.29715988038634356,2.5933773845251045,1
48,20212,salaried,31977,9,4001,32,0,1,0,0,32,0.19795664511369523,1.582031347672887,1
40,42780,salaried,54196,6,9872,25,2,0,0,0,8,0.23077955144961174,1.2668253506878446,0
54,41021,salaried,73187,6,12764,5,4,0,0,0,9,0.3111778317087655,1.784114848232612,1
25,54520,self-employed,96582,12,8496,35,0,1,0,0,38,0.15583695974415343,1.771486816836547,1
38,52858,salaried,38451,6,6874,24,1,1,0,1,33,0.1300587814258543,0.7274278842339217,1
59,48272,self-employed,20739,3,7367,18,2,0,0,0,21,0.1526212088547807,0.4296210875286281,0
31,45913,self-employed,85610,9,10228,21,0,0,0,0,29,0.22277083360566438,1.86457958194117,0
37,38901,salaried,80152,12,7265,21,4,0,1,0,37,0.1867584181396551,2.060399785087024,1
42,49143,salaried,29138,12,2765,17,4,0,0,0,28,0.05627818602548656,0.5929185984457808,0
57,23315,salaried,24772,12,2624,44,3,0,0,0,18,0.1125774313705911,1.062491165258553,0
40,10000,self-employed,60708,9,7119,10,4,0,0,0,2,0.7119647548490702,6.0708,1
26,57428,salaried,30331,9,3810,3,0,0,0,1,15,0.06634403183301683,0.5281499604594259,0
54,50112,salaried,63456,6,11032,3,0,0,0,0,2,0.22015977389900682,1.266273242151993,0
34,38095,salaried,59825,9,7147,53,4,0,0,0,34,0.1876261759614584,1.5704076767117883,0
43,56118,salaried,83037,6,14316,55,0,0,0,0,3,0.25510718727066023,1.4796756658373935,0
40,29027,salaried,37919,6,6900,31,0,0,0,0,4,0.23770873540696902,1.306311235412054,0
33,29417,salaried,45948,3,15933,4,2,0,0,0,44,0.5416401317802911,1.5619214765192255,1
52,27337,student,64410,9,7523,25,1,0,1,0,3,0.2751935774459004,2.3560668358970434,1
46,48514,self-employed,83318,3,28182,58,4,0,0,0,12,0.5809024362197295,1.7173894938059697,1
34,16255,salaried,25840,12,2353,43,0,0,0,0,4,0.1447614574443046,1.5896032230748545,0
56,28495,salaried,97300,6,16964,58,0,0,1,0,47,0.5953299900309089,3.414565136264163,1
28,44345,salaried,90982,9,10500,54,2,0,0,0,29,0.23679560776809724,2.051652087882496,1
42,21937,self-employed,72649,9,8823,19,2,0,0,0,39,0.4021854168457936,3.3116000248603514,1
42,30095,salaried,31458,9,4077,3,3,0,0,0,38,0.1354967470333498,1.0452779701990675,0
36,10000,salaried,39879,9,5300,19,1,0,0,0,13,0.5300562215024918,3.9879,1
47,49087,salaried,77135,6,13664,31,3,0,0,0,18,0.2783778742654247,1.5713904550677038,0
30,29682,self-employed,86035,9,10554,54,4,0,0,1,38,0.35557305424060615,2.8985119470688874,1
45,23510,salaried,68004,9,8190,3,3,0,0,0,38,0.3483574914855402,2.8924602412403564,1
51,20574,self-employed,63780,9,7569,37,0,0,0,0,28,0.3679232963268352,3.099929853373584,1
41,33726,salaried,78941,3,27009,8,3,0,0,0,13,0.8008353334668917,2.340601725631055,1
47,16297,student,99792,9,11676,31,3,1,0,0,8,0.7164436465807493,6.123085280802019,1
37,69135,self-employed,56908,3,19595,34,1,0,0,1,49,0.28344257983171023,0.823134849090307,0
53,10000,self-employed,11013,3,3983,41,4,1,0,0,44,0.3983557560503011,1.1013,1
51,33240,salaried,21995,12,2724,8,0,0,0,0,17,0.08195766281564876,0.6616885794027038,0
46,41603,salaried,82836,12,7418,27,2,0,0,0,15,0.17830715752255674,1.9910775066679647,1
41,28369,student,82678,9,9679,21,2,1,0,0,24,0.34119295167318275,2.9143460171960536,1
56,43181,student,79881,12,7087,29,4,1,0,0,26,0.16413190574012942,1.8498690261447006,1
21,28005,salaried,77224,12,6981,40,3,1,0,0,37,0.24930038304723187,2.757411452603683,1
24,62951,salaried,85643,6,14711,11,2,0,0,0,8,0.2336995123097656,1.3604618314006895,0
24,23216,salaried,28113,6,5064,38,0,0,0,0,34,0.21815842311062236,1.2108880537506455,0
46,10000,salaried,81216,9,9430,57,0,0,0,0,5,0.9430016275823445,8.1216,1
24,20522,salaried,63208,6,10800,12,1,0,0,0,37,0.5262549186057137,3.079936318240288,1
29,45797,salaried,97417,12,8486,32,3,0,0,0,11,0.18529941303505984,2.127128483424614,1
50,38231,salaried,27206,9,3354,58,3,1,0,0,5,0.08773448409561804,0.7116189590844667,0
24,51281,salaried,40595,9,5280,52,4,0,0,0,16,0.10296993780417825,0.7916033900909086,0
25,47526,student,18455,9,2675,37,2,1,1,0,36,0.05629200947778931,0.38831238223017456,0
43,30455,salaried,31683,6,5890,25,2,1,1,0,33,0.19340057085061751,1.0402946386980088,1
36,32663,salaried,45162,12,4616,45,1,0,0,0,46,0.1413427628084684,1.382633755398786,0
42,34220,student,40255,6,7465,19,2,0,0,0,35,0.21815060418798463,1.1763565043293518,0
57,68265,self-employed,97891,9,11557,49,0,1,0,0,8,0.16930942091320939,1.4339811872494688,1
28,50362,salaried,10299,9,1375,31,4,0,0,0,4,0.027318721909106215,0.2044980650161664,0
53,68375,salaried,30103,6,5898,57,2,0,0,0,4,0.086270066934481,0.4402612999798251,0
58,52611,salaried,43375,12,4128,37,0,1,0,0,47,0.07847670164908739,0.8244365371574217,0
36,39046,self-employed,79450,9,9573,1,3,1,0,0,8,0.24519027961061998,2.0347665109905475,1
25,24709,self-employed,96594,3,32912,59,2,0,0,0,28,1.3319608423526033,3.9091724347318686,1
36,43022,salaried,46246,3,15971,55,1,1,1,0,16,0.3712224925277375,1.074918538596388,1
27,39086,salaried,23432,12,2669,28,0,0,1,1,24,0.06830821630505078,0.5994837805547848,0
21,38595,salaried,26942,12,2608,37,3,0,1,0,40,0.06758975417403251,0.698064439921159,0
29,36863,salaried,38309,6,7105,32,3,0,0,0,24,0.19273832574968647,1.0392118385541682,0
38,10000,salaried,81750,3,27620,18,1,0,1,0,4,2.762051563179829,8.175,1
23,58912,student,88471,6,15449,55,0,0,0,0,1,0.2622525757597865,1.5017331459270145,0
44,39243,self-employed,98251,3,33429,13,1,0,0,0,19,0.8518442342626604,2.503644092585983,1
48,18786,salaried,98271,6,16813,7,4,1,0,0,34,0.8949829807344291,5.231019735184499,1
30,47226,salaried,74799,3,25601,38,1,0,1,0,30,0.5421076722340846,1.5838373375700912,1
29,27162,salaried,40609,6,7091,15,1,0,0,0,9,0.2610861144416244,1.495041457257783,0
33,48432,salaried,5462,12,803,31,1,1,1,0,12,0.01658110868693743,0.11277642196299069,0
55,53224,self-employed,64802,3,21943,36,3,1,0,0,27,0.41228337395757003,1.2175140703061578,1
43,55294,salaried,49276,9,5888,19,0,0,0,0,16,0.10650140819430695,0.8911547766029956,0
37,37586,salaried,21014,6,4021,34,0,1,0,0,23,0.1069947428614835,0.5590874456238479,0
27,33793,salaried,8527,9,1705,46,3,0,0,0,16,0.050454204368479846,0.2523278697474436,0
36,30616,self-employed,49018,6,8832,53,1,1,0,0,29,0.288479900596506,1.6010099200608834,1
56,29161,self-employed,48456,12,4573,42,2,0,0,0,26,0.156837898261488,1.6616338783469244,0
40,39741,self-employed,5482,6,1472,11,4,0,1,0,42,0.03704129071640733,0.1379412763935991,0
44,36859,salaried,53263,6,9285,21,0,0,0,1,41,0.25190879258692506,1.4450138599935873,1
25,27620,self-employed,16664,9,2470,44,1,0,0,0,32,0.0894374572577364,0.6033212480765691,0
26,22843,self-employed,19363,6,3795,51,4,0,0,0,44,0.16613876195428176,0.8476472507570904,0
48,38368,salaried,19277,12,2077,59,2,1,0,1,31,0.05415207686353323,0.5024152705693087,0
25,33487,self-employed,63235,6,11346,9,2,0,0,0,26,0.3388460154535335,1.8883427159173338,1
59,22879,self-employed,50930,12,4958,31,3,0,0,0,21,0.21671953810248,2.2260106312607526,1
58,52458,salaried,74125,12,6873,17,2,0,0,0,19,0.13102372900741624,1.4130199656725122,0
22,66581,salaried,72382,6,12721,47,0,0,0,0,9,0.19106379552537284,1.0871205696913524,0
59,54438,self-employed,31690,12,3089,7,1,1,1,1,25,0.05675186244474077,0.5821213268680013,0
41,29197,salaried,64571,3,22136,42,4,1,1,0,47,0.7581866629347479,2.2115492108255728,1
57,39246,student,20310,9,2753,24,2,0,1,0,5,0.07017007241727892,0.517497653975712,0
38,63106,salaried,44975,6,7974,57,2,1,0,0,13,0.1263693222492385,0.7126848556169308,0
32,22394,salaried,84443,9,9842,20,3,0,0,0,42,0.439506912949309,3.7707017256606377,1
37,51738,student,66071,12,5745,18,2,0,0,0,27,0.11104484188233357,1.2770075445775144,0
57,18278,salaried,14289,9,1704,24,2,0,0,0,14,0.09327033945280727,0.7817273354053762,0
58,65260,salaried,36821,3,13266,40,3,0,0,0,8,0.20328510084630047,0.5642151632008946,0
35,33545,salaried,98071,9,11791,56,2,0,0,0,4,0.3515134883099467,2.9235407716541935,1
27,73435,self-employed,84886,3,29053,17,1,0,0,0,45,0.3956297059562387,1.1559234951580875,0
34,65920,salaried,71216,9,8211,48,1,0,0,0,30,0.12456427946670841,1.0803241224487827,0
21,38403,salaried,52625,3,17814,50,4,1,1,0,34,0.46388089019097756,1.3703162982150143,1
58,29208,student,86895,3,29544,9,2,1,0,0,11,1.0115042422384484,2.9749474398581226,1
23,42921,salaried,58051,9,6938,38,1,0,0,0,39,0.16165800388468976,1.3524881787815992,0
57,37297,self-employed,19628,9,2452,32,3,0,0,0,9,0.06575051045924646,0.5262534812672224,0
51,33976,salaried,82567,6,14328,5,1,0,0,0,43,0.42171652332745047,2.4301211373518274,1
33,15128,salaried,57493,3,19764,8,0,0,0,0,38,1.306432940495853,3.8003606162316275,1
38,32281,self-employed,95520,9,10935,46,1,0,0,0,1,0.3387441823812013,2.9589523200553196,1
37,23342,salaried,56933,6,10220,39,3,0,0,1,12,0.4378349568942515,2.4389948022311168,1
37,48274,salaried,12604,9,1876,55,3,1,0,0,49,0.03887861883011827,0.26108905757997924,0
31,54866,self-employed,39973,12,3747,30,3,0,0,0,25,0.06829499070451313,0.7285559214081796,0
40,51110,salaried,74562,3,25348,53,1,0,0,0,31,0.49596502690294714,1.4588460304083983,1
30,45135,self-employed,25414,6,4469,43,3,0,0,0,7,0.09902811194676542,0.5630585428476286,0
49,27206,salaried,70378,9,8481,22,0,0,1,0,48,0.31174239585123437,2.58681837873852,1
54,43081,self-employed,20310,6,4003,28,2,0,0,0,25,0.09293221071182863,0.4714373978435619,0
37,51891,salaried,54374,9,6309,3,3,0,0,0,16,0.12158620419433318,1.047840666357118,0
33,31206,self-employed,18179,9,2628,47,4,0,0,0,32,0.08424142909898333,0.5825395216588275,0
59,41784,salaried,67962,3,22979,59,3,0,0,1,30,0.549955402017827,1.626476756713681,1
47,37818,self-employed,93721,12,8082,19,4,0,0,0,19,0.21373125138094567,2.4782064428959796,1
46,64935,salaried,82181,12,7357,12,4,0,0,0,8,0.11331162795243556,1.2655789197606162,0
48,52773,salaried,44362,6,8116,36,2,0,0,1,24,0.15380623778488564,0.8406157193822495,0
33,49137,self-employed,99212,9,11087,8,2,0,0,0,18,0.225646674507608,2.0190732875289856,1
32,14249,student,18400,9,2442,3,1,0,0,0,3,0.17140194138745984,1.2912648607562545,0
48,42592,salaried,58007,6,10748,5,0,0,0,1,17,0.25235309557625296,1.361904523563009,0
22,37674,self-employed,63574,6,10935,22,4,0,0,0,14,0.2902555023823741,1.687441006178363,1
57,37545,salaried,7899,6,2084,58,4,0,0,0,43,0.05551076215208988,0.21038673173153316,0
54,16548,salaried,87984,6,14926,48,4,0,0,0,42,0.901965142858654,5.3166399447547,1
43,23683,student,69187,3,23654,53,1,0,0,0,29,0.9987666574163471,2.921320146741796,1
49,38979,student,25565,3,8977,58,1,0,0,0,20,0.23031294005125807,0.6558535670236226,0
55,56715,salaried,64810,12,5949,11,2,0,0,0,28,0.10490837328663098,1.1427244163925958,0
31,31142,salaried,19618,12,1962,14,3,0,0,0,23,0.06301372174739173,0.6299504589138413,0
53,34000,salaried,75923,3,25667,42,0,0,0,0,41,0.7548976184337846,2.2329690497883403,1
31,66716,salaried,54568,6,9760,54,4,0,1,0,21,0.14629972038426053,0.8179100853168573,0
29,35547,salaried,23583,12,2691,15,1,0,1,1,23,0.07571209573314269,0.6634191178414997,0
34,38068,salaried,44065,3,15086,36,2,1,0,0,14,0.3963119071962138,1.1575291085251032,1
29,38271,salaried,20835,9,2866,18,1,0,0,1,32,0.074902365189932,0.5444023226325957,0
59,19817,salaried,75931,3,26187,22,2,0,0,0,30,1.3214372033445134,3.8315274771719117,1
23,48576,student,70223,9,8429,50,2,0,0,0,46,0.17352149326924782,1.4456026657047922,0
49,30206,salaried,32825,12,3465,41,2,1,0,0,2,0.11472518886008773,1.0866737533440194,1
39,39548,salaried,36861,9,4373,1,3,1,1,0,4,0.11059496913957724,0.9320350761914082,0
56,46665,self-employed,59991,3,20161,41,3,0,0,0,38,0.4320430639812626,1.2855509650341117,0
52,69138,student,14823,9,1958,26,3,0,0,0,3,0.02832747990743513,0.21439616412186943,0
27,20233,salaried,27813,9,3464,44,1,0,0,0,2,0.17122219712395245,1.3746049694195657,0
48,52974,self-employed,56682,3,19519,52,2,1,1,1,16,0.36846211140735724,1.0699818013180555,1
38,53030,student,5655,12,933,26,2,0,0,0,11,0.017606800012394855,0.10663604530984405,0
25,30426,salaried,26167,12,2834,57,0,0,0,0,14,0.0931717602322866,0.8599990327221969,0
43,48992,self-employed,28944,12,2972,3,3,1,0,0,9,0.06068127225448947,0.5907836076850439,0
42,64651,salaried,60989,9,7262,49,0,0,0,0,37,0.11232740923371706,0.9433494988546761,0
46,28525,student,56602,3,19490,52,3,0,1,0,34,0.6832703301345519,1.9842644372291651,1
32,43622,salaried,77865,12,6843,55,2,0,1,0,36,0.15688472893193608,1.7849918890029595,1
39,46072,self-employed,99927,6,17007,18,4,1,0,0,18,0.36914867461925477,2.1689302749098283,1
21,48012,salaried,5599,6,1525,34,1,0,0,0,14,0.03177232932057497,0.11661502067045244,0
23,51539,self-employed,84027,9,9979,29,4,0,0,0,27,0.19363246676562143,1.6303456861866448,1
47,42494,salaried,75455,9,8964,12,3,1,0,0,23,0.21094560899977183,1.7756385273751025,1
38,47701,student,77491,9,9179,59,3,0,0,0,46,0.1924435856741554,1.6244967239878254,0
50,26327,self-employed,5449,3,2232,59,3,0,0,0,48,0.08480526014920844,0.20696679125476614,0
22,42460,salaried,32366,12,3509,23,0,1,0,0,31,0.08264719265906396,0.7622694313137168,0
25,32854,salaried,93691,6,15921,16,2,1,0,0,2,0.4846058748609074,2.851661522006956,1
49,21552,self-employed,54112,6,9345,19,3,0,0,0,3,0.4335970216307975,2.5106986768422876,1
53,32362,salaried,99012,6,16965,13,0,0,0,0,16,0.5242287275130968,3.0594356124030617,1
40,44041,self-employed,26757,6,4918,13,1,0,0,0,31,0.11168486077245925,0.6075358437768342,0
50,46536,salaried,25875,9,3019,49,0,0,0,0,2,0.06489286743989318,0.5560096850993461,0
25,20973,salaried,44027,6,7608,11,0,0,0,0,2,0.362781251188478,2.0992114813482425,1
41,25934,salaried,8698,6,2097,3,4,0,0,0,1,0.08086781531721852,0.3353788532352007,0
35,50869,salaried,64681,9,8043,42,3,0,1,0,37,0.1581097956582654,1.2714998644688407,1
40,47622,salaried,23669,9,3147,16,0,0,0,0,43,0.06609169568386707,0.49701587430251437,0
28,53306,self-employed,87750,3,29614,32,0,0,1,0,2,0.555558531007679,1.6461394814610968,1
51,60517,salaried,49369,12,4759,51,3,0,0,0,10,0.07863933310086615,0.8157811469710181,0
32,48068,salaried,17322,12,1971,31,3,0,0,0,17,0.04101623119053544,0.3603621847621918,0
41,33777,salaried,91078,9,10496,56,3,0,0,0,30,0.31075474305336503,2.6963795513711175,1
50,41722,self-employed,20023,6,4087,17,3,0,0,0,42,0.09795929209997753,0.4799061399607464,0
47,64898,self-employed,45108,6,7982,29,3,0,0,0,25,0.12300261193340527,0.6950550509676802,0
46,81466,salaried,54878,6,9888,30,0,0,0,0,40,0.1213836225641396,0.6736246398284805,0
53,46946,student,58168,3,20340,36,2,0,0,0,27,0.43327883611942486,1.2390288422832492,0
46,48033,self-employed,59552,3,20508,23,0,0,0,0,5,0.4269590526305851,1.2398062390144078,0
46,50885,student,64653,3,21779,31,0,0,0,0,13,0.42800084612074824,1.2705552768275683,0
56,40356,salaried,16246,12,1812,20,2,0,0,0,39,0.044922865290908165,0.40255824763030723,0
21,57457,salaried,98588,9,11302,20,0,0,0,0,1,0.19670946637737755,1.7158329305181688,0
35,55120,self-employed,10382,12,1363,1,2,0,0,0,36,0.024736546945545647,0.1883503635061602,0
